country,country_name,year,variable,pollutant,pollutant_name,emissions to,environmental theme,damage,scenario,method,unit,value,reference
Balkans,Balkans,2012,env-price,Benzene,Benzene,air,Human toxicity,Health,Central,NA,€2021/t,620.0,"EEA, 2023"
Balkans,Balkans,2013,env-price,Benzene,Benzene,air,Human toxicity,Health,Central,NA,€2021/t,610.0,"EEA, 2023"
Balkans,Balkans,2014,env-price,Benzene,Benzene,air,Human toxicity,Health,Central,NA,€2021/t,570.0,"EEA, 2023"
Balkans,Balkans,2015,env-price,Benzene,Benzene,air,Human toxicity,Health,Central,NA,€2021/t,690.0,"EEA, 2023"
Balkans,Balkans,2016,env-price,Benzene,Benzene,air,Human toxicity,Health,Central,NA,€2021/t,630.0,"EEA, 2023"
Balkans,Balkans,2017,env-price,Benzene,Benzene,air,Human toxicity,Health,Central,NA,€2021/t,680.0,"EEA, 2023"
Balkans,Balkans,2018,env-price,Benzene,Benzene,air,Human toxicity,Health,Central,NA,€2021/t,730.0,"EEA, 2023"
Balkans,Balkans,2019,env-price,Benzene,Benzene,air,Human toxicity,Health,Central,NA,€2021/t,670.0,"EEA, 2023"
Balkans,Balkans,2020,env-price,Benzene,Benzene,air,Human toxicity,Health,Central,NA,€2021/t,670.0,"EEA, 2023"
Balkans,Balkans,2021,env-price,Benzene,Benzene,air,Human toxicity,Health,Central,NA,€2021/t,730.0,"EEA, 2023"
Balkans,Balkans,2012,env-price,Benzo(a)pyrene,Benzo(a)pyrene,air,Human toxicity,Health,Central,NA,€2021/t,1006000.0,"EEA, 2023"
Balkans,Balkans,2013,env-price,Benzo(a)pyrene,Benzo(a)pyrene,air,Human toxicity,Health,Central,NA,€2021/t,981000.0,"EEA, 2023"
Balkans,Balkans,2014,env-price,Benzo(a)pyrene,Benzo(a)pyrene,air,Human toxicity,Health,Central,NA,€2021/t,919000.0,"EEA, 2023"
Balkans,Balkans,2015,env-price,Benzo(a)pyrene,Benzo(a)pyrene,air,Human toxicity,Health,Central,NA,€2021/t,1120000.0,"EEA, 2023"
Balkans,Balkans,2016,env-price,Benzo(a)pyrene,Benzo(a)pyrene,air,Human toxicity,Health,Central,NA,€2021/t,1021000.0,"EEA, 2023"
Balkans,Balkans,2017,env-price,Benzo(a)pyrene,Benzo(a)pyrene,air,Human toxicity,Health,Central,NA,€2021/t,1103000.0,"EEA, 2023"
Balkans,Balkans,2018,env-price,Benzo(a)pyrene,Benzo(a)pyrene,air,Human toxicity,Health,Central,NA,€2021/t,1184000.0,"EEA, 2023"
Balkans,Balkans,2019,env-price,Benzo(a)pyrene,Benzo(a)pyrene,air,Human toxicity,Health,Central,NA,€2021/t,1088000.0,"EEA, 2023"
Balkans,Balkans,2020,env-price,Benzo(a)pyrene,Benzo(a)pyrene,air,Human toxicity,Health,Central,NA,€2021/t,1083000.0,"EEA, 2023"
Balkans,Balkans,2021,env-price,Benzo(a)pyrene,Benzo(a)pyrene,air,Human toxicity,Health,Central,NA,€2021/t,1174000.0,"EEA, 2023"
Balkans,Balkans,2012,env-price,Cr-VI,Chromium VI,air,Human toxicity,Health,Central,NA,€2021/t,482000.0,"EEA, 2023"
Balkans,Balkans,2013,env-price,Cr-VI,Chromium VI,air,Human toxicity,Health,Central,NA,€2021/t,470000.0,"EEA, 2023"
Balkans,Balkans,2014,env-price,Cr-VI,Chromium VI,air,Human toxicity,Health,Central,NA,€2021/t,440000.0,"EEA, 2023"
Balkans,Balkans,2015,env-price,Cr-VI,Chromium VI,air,Human toxicity,Health,Central,NA,€2021/t,536000.0,"EEA, 2023"
Balkans,Balkans,2016,env-price,Cr-VI,Chromium VI,air,Human toxicity,Health,Central,NA,€2021/t,489000.0,"EEA, 2023"
Balkans,Balkans,2017,env-price,Cr-VI,Chromium VI,air,Human toxicity,Health,Central,NA,€2021/t,528000.0,"EEA, 2023"
Balkans,Balkans,2018,env-price,Cr-VI,Chromium VI,air,Human toxicity,Health,Central,NA,€2021/t,567000.0,"EEA, 2023"
Balkans,Balkans,2019,env-price,Cr-VI,Chromium VI,air,Human toxicity,Health,Central,NA,€2021/t,521000.0,"EEA, 2023"
Balkans,Balkans,2020,env-price,Cr-VI,Chromium VI,air,Human toxicity,Health,Central,NA,€2021/t,519000.0,"EEA, 2023"
Balkans,Balkans,2021,env-price,Cr-VI,Chromium VI,air,Human toxicity,Health,Central,NA,€2021/t,562000.0,"EEA, 2023"
Balkans,Balkans,2012,env-price,Formaldehyde,Formaldehyde,air,Human toxicity,Health,Central,NA,€2021/t,210.0,"EEA, 2023"
Balkans,Balkans,2013,env-price,Formaldehyde,Formaldehyde,air,Human toxicity,Health,Central,NA,€2021/t,200.0,"EEA, 2023"
Balkans,Balkans,2014,env-price,Formaldehyde,Formaldehyde,air,Human toxicity,Health,Central,NA,€2021/t,190.0,"EEA, 2023"
Balkans,Balkans,2015,env-price,Formaldehyde,Formaldehyde,air,Human toxicity,Health,Central,NA,€2021/t,230.0,"EEA, 2023"
Balkans,Balkans,2016,env-price,Formaldehyde,Formaldehyde,air,Human toxicity,Health,Central,NA,€2021/t,210.0,"EEA, 2023"
Balkans,Balkans,2017,env-price,Formaldehyde,Formaldehyde,air,Human toxicity,Health,Central,NA,€2021/t,230.0,"EEA, 2023"
Balkans,Balkans,2018,env-price,Formaldehyde,Formaldehyde,air,Human toxicity,Health,Central,NA,€2021/t,250.0,"EEA, 2023"
Balkans,Balkans,2019,env-price,Formaldehyde,Formaldehyde,air,Human toxicity,Health,Central,NA,€2021/t,230.0,"EEA, 2023"
Balkans,Balkans,2020,env-price,Formaldehyde,Formaldehyde,air,Human toxicity,Health,Central,NA,€2021/t,300.0,"EEA, 2023"
Balkans,Balkans,2021,env-price,Formaldehyde,Formaldehyde,air,Human toxicity,Health,Central,NA,€2021/t,240.0,"EEA, 2023"
Balkans,Balkans,2012,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,16000.0,"EEA, 2023"
Balkans,Balkans,2013,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,15600.0,"EEA, 2023"
Balkans,Balkans,2014,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,14600.0,"EEA, 2023"
Balkans,Balkans,2015,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,17800.0,"EEA, 2023"
Balkans,Balkans,2016,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,16300.0,"EEA, 2023"
Balkans,Balkans,2017,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,17600.0,"EEA, 2023"
Balkans,Balkans,2018,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,18900.0,"EEA, 2023"
Balkans,Balkans,2019,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,17300.0,"EEA, 2023"
Balkans,Balkans,2020,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,17300.0,"EEA, 2023"
Balkans,Balkans,2021,env-price,Ni,Nickel,air,Human toxicity,Health,Central,NA,€2021/t,18700.0,"EEA, 2023"
CH,Switzerland,2012,env-price,"1,3 Butadiene","1,3 Butadiene",air,Human toxicity,Health,Central,NA,€2021/t,4930.0,"EEA, 2023"
CH,Switzerland,2013,env-price,"1,3 Butadiene","1,3 Butadiene",air,Human toxicity,Health,Central,NA,€2021/t,4810.0,"EEA, 2023"
CH,Switzerland,2014,env-price,"1,3 Butadiene","1,3 Butadiene",air,Human toxicity,Health,Central,NA,€2021/t,4500.0,"EEA, 2023"
CH,Switzerland,2015,env-price,"1,3 Butadiene","1,3 Butadiene",air,Human toxicity,Health,Central,NA,€2021/t,5490.0,"EEA, 2023"
CH,Switzerland,2016,env-price,"1,3 Butadiene","1,3 Butadiene",air,Human toxicity,Health,Central,NA,€2021/t,5000.0,"EEA, 2023"
CH,Switzerland,2017,env-price,"1,3 Butadiene","1,3 Butadiene",air,Human toxicity,Health,Central,NA,€2021/t,5400.0,"EEA, 2023"
CH,Switzerland,2018,env-price,"1,3 Butadiene","1,3 Butadiene",air,Human toxicity,Health,Central,NA,€2021/t,5800.0,"EEA, 2023"
CH,Switzerland,2019,env-price,"1,3 Butadiene","1,3 Butadiene",air,Human toxicity,Health,Central,NA,€2021/t,5330.0,"EEA, 2023"
CH,Switzerland,2020,env-price,"1,3 Butadiene","1,3 Butadiene",air,Human toxicity,Health,Central,NA,€2021/t,5310.0,"EEA, 2023"
CH,Switzerland,2021,env-price,"1,3 Butadiene","1,3 Butadiene",air,Human toxicity,Health,Central,NA,€2021/t,5760.0,"EEA, 2023"
CH,Switzerland,2012,env-price,Benzene,Benzene,air,Human toxicity,Health,Central,NA,€2021/t,1060.0,"EEA, 2023"
CH,Switzerland,2013,env-price,Benzene,Benzene,air,Human toxicity,Health,Central,NA,€2021/t,1030.0,"EEA, 2023"
CH,Switzerland,2014,env-price,Benzene,Benzene,air,Human toxicity,Health,Central,NA,€2021/t,970.0,"EEA, 2023"
CH,Switzerland,2015,env-price,Benzene,Benzene,air,Human toxicity,Health,Central,NA,€2021/t,1180.0,"EEA, 2023"
CH,Switzerland,2016,env-price,Benzene,Benzene,air,Human toxicity,Health,Central,NA,€2021/t,1070.0,"EEA, 2023"
CH,Switzerland,2017,env-price,Benzene,Benzene,air,Human toxicity,Health,Central,NA,€2021/t,1160.0,"EEA, 2023"
CH,Switzerland,2018,env-price,Benzene,Benzene,air,Human toxicity,Health,Central,NA,€2021/t,1240.0,"EEA, 2023"
CH,Switzerland,2019,env-price,Benzene,Benzene,air,Human toxicity,Health,Central,NA,€2021/t,1140.0,"EEA, 2023"
CH,Switzerland,2020,env-price,Benzene,Benzene,air,Human toxicity,Health,Central,NA,€2021/t,1140.0,"EEA, 2023"
CH,Switzerland,2021,env-price,Benzene,Benzene,air,Human toxicity,Health,Central,NA,€2021/t,1230.0,"EEA, 2023"
CH,Switzerland,2012,env-price,Benzo(a)pyrene,Benzo(a)pyrene,air,Human toxicity,Health,Central,NA,€2021/t,1706000.0,"EEA, 2023"
CH,Switzerland,2013,env-price,Benzo(a)pyrene,Benzo(a)pyrene,air,Human toxicity,Health,Central,NA,€2021/t,1664000.0,"EEA, 2023"
CH,Switzerland,2014,env-price,Benzo(a)pyrene,Benzo(a)pyrene,air,Human toxicity,Health,Central,NA,€2021/t,1559000.0,"EEA, 2023"
CH,Switzerland,2015,env-price,Benzo(a)pyrene,Benzo(a)pyrene,air,Human toxicity,Health,Central,NA,€2021/t,1901000.0,"EEA, 2023"
CH,Switzerland,2016,env-price,Benzo(a)pyrene,Benzo(a)pyrene,air,Human toxicity,Health,Central,NA,€2021/t,1732000.0,"EEA, 2023"
CH,Switzerland,2017,env-price,Benzo(a)pyrene,Benzo(a)pyrene,air,Human toxicity,Health,Central,NA,€2021/t,1871000.0,"EEA, 2023"
CH,Switzerland,2018,env-price,Benzo(a)pyrene,Benzo(a)pyrene,air,Human toxicity,Health,Central,NA,€2021/t,2008000.0,"EEA, 2023"
CH,Switzerland,2019,env-price,Benzo(a)pyrene,Benzo(a)pyrene,air,Human toxicity,Health,Central,NA,€2021/t,1846000.0,"EEA, 2023"
CH,Switzerland,2020,env-price,Benzo(a)pyrene,Benzo(a)pyrene,air,Human toxicity,Health,Central,NA,€2021/t,1838000.0,"EEA, 2023"
CH,Switzerland,2021,env-price,Benzo(a)pyrene,Benzo(a)pyrene,air,Human toxicity,Health,Central,NA,€2021/t,1992000.0,"EEA, 2023"
CH,Switzerland,2012,env-price,Cr-VI,Chromium VI,air,Human toxicity,Health,Central,NA,€2021/t,817000.0,"EEA, 2023"
CH,Switzerland,2013,env-price,Cr-VI,Chromium VI,air,Human toxicity,Health,Central,NA,€2021/t,797000.0,"EEA, 2023"
CH,Switzerland,2014,env-price,Cr-VI,Chromium VI,air,Human toxicity,Health,Central,NA,€2021/t,746000.0,"EEA, 2023"
CH,Switzerland,2015,env-price,Cr-VI,Chromium VI,air,Human toxicity,Health,Central,NA,€2021/t,910000.0,"EEA, 2023"
CH,Switzerland,2016,env-price,Cr-VI,Chromium VI,air,Human toxicity,Health,Central,NA,€2021/t,829000.0,"EEA, 2023"
CH,Switzerland,2017,env-price,Cr-VI,Chromium VI,air,Human toxicity,Health,Central,NA,€2021/t,896000.0,"EEA, 2023"
CH,Switzerland,2018,env-price,Cr-VI,Chromium VI,air,Human toxicity,Health,Central,NA,€2021/t,962000.0,"EEA, 2023"
CH,Switzerland,2019,env-price,Cr-VI,Chromium VI,air,Human toxicity,Health,Central,NA,€2021/t,884000.0,"EEA, 2023"
CH,Switzerland,2020,env-price,Cr-VI,Chromium VI,air,Human toxicity,Health,Central,NA,€2021/t,880000.0,"EEA, 2023"
CH,Switzerland,2021,env-price,Cr-VI,Chromium VI,air,Human toxicity,Health,Central,NA,€2021/t,954000.0,"EEA, 2023"
CH,Switzerland,2012,env-price,Formaldehyde,Formaldehyde,air,Human toxicity,Health,Central,NA,€2021/t,350.0,"EEA, 2023"
CH,Switzerland,2013,env-price,Formaldehyde,Formaldehyde,air,Human toxicity,Health,Central,NA,€2021/t,350.0,"EEA, 2023"
CH,Switzerland,2014,env-price,Formaldehyde,Formaldehyde,air,Human toxicity,Health,Central,NA,€2021/t,320.0,"EEA, 2023"
CH,Switzerland,2015,env-price,Formaldehyde,Formaldehyde,air,Human toxicity,Health,Central,NA,€2021/t,390.0,"EEA, 2023"
CH,Switzerland,2016,env-price,Formaldehyde,Formaldehyde,air,Human toxicity,Health,Central,NA,€2021/t,360.0,"EEA, 2023"
CH,Switzerland,2017,env-price,Formaldehyde,Formaldehyde,air,Human toxicity,Health,Central,NA,€2021/t,390.0,"EEA, 2023"
CH,Switzerland,2018,env-price,Formaldehyde,Formaldehyde,air,Human toxicity,Health,Central,NA,€2021/t,420.0,"EEA, 2023"
CH,Switzerland,2019,env-price,Formaldehyde,Formaldehyde,air,Human toxicity,Health,Central,NA,€2021/t,380.0,"EEA, 2023"
CH,Switzerland,2020,env-price,Formaldehyde,Formaldehyde,air,Human toxicity,Health,Central,NA,€2021/t,130.0,"EEA, 2023"
CH,Switzerland,2021,env-price,Formaldehyde,Formaldehyde,air,Human toxicity,Health,Central,NA,€2021/t,410.0,"EEA, 2023"
CH,Switzerland,2012,env-price,NH3,Ammonia,air,All,All,Central,VOLY,€2021/t,24567.0,"EEA, 2023"
CH,Switzerland,2012,env-price,NH3,Ammonia,air,All,All,Central,VSL,€2021/t,66831.0,"EEA, 2023"
CH,Switzerland,2013,env-price,NH3,Ammonia,air,All,All,Central,VOLY,€2021/t,24791.0,"EEA, 2023"
CH,Switzerland,2013,env-price,NH3,Ammonia,air,All,All,Central,VSL,€2021/t,68383.0,"EEA, 2023"
CH,Switzerland,2014,env-price,NH3,Ammonia,air,All,All,Central,VOLY,€2021/t,25112.0,"EEA, 2023"
CH,Switzerland,2014,env-price,NH3,Ammonia,air,All,All,Central,VSL,€2021/t,66904.0,"EEA, 2023"
CH,Switzerland,2015,env-price,NH3,Ammonia,air,All,All,Central,VOLY,€2021/t,25957.0,"EEA, 2023"
CH,Switzerland,2015,env-price,NH3,Ammonia,air,All,All,Central,VSL,€2021/t,73035.0,"EEA, 2023"
CH,Switzerland,2016,env-price,NH3,Ammonia,air,All,All,Central,VOLY,€2021/t,26362.0,"EEA, 2023"
CH,Switzerland,2016,env-price,NH3,Ammonia,air,All,All,Central,VSL,€2021/t,72696.0,"EEA, 2023"
CH,Switzerland,2017,env-price,NH3,Ammonia,air,All,All,Central,VOLY,€2021/t,27126.0,"EEA, 2023"
CH,Switzerland,2017,env-price,NH3,Ammonia,air,All,All,Central,VSL,€2021/t,76481.0,"EEA, 2023"
CH,Switzerland,2018,env-price,NH3,Ammonia,air,All,All,Central,VOLY,€2021/t,27579.0,"EEA, 2023"
CH,Switzerland,2018,env-price,NH3,Ammonia,air,All,All,Central,VSL,€2021/t,77213.0,"EEA, 2023"
CH,Switzerland,2019,env-price,NH3,Ammonia,air,All,All,Central,VOLY,€2021/t,26911.0,"EEA, 2023"
CH,Switzerland,2019,env-price,NH3,Ammonia,air,All,All,Central,VSL,€2021/t,75850.0,"EEA, 2023"
CH,Switzerland,2020,env-price,NH3,Ammonia,air,All,All,Central,VOLY,€2021/t,27443.0,"EEA, 2023"
CH,Switzerland,2020,env-price,NH3,Ammonia,air,All,All,Central,VSL,€2021/t,83843.0,"EEA, 2023"
CH,Switzerland,2021,env-price,NH3,Ammonia,air,All,All,Central,VOLY,€2021/t,35668.0,"EEA, 2023"
CH,Switzerland,2021,env-price,NH3,Ammonia,air,All,All,Central,VSL,€2021/t,93392.0,"EEA, 2023"
CH,Switzerland,2012,env-price,NH3,Ammonia,air,All,Health,Central,VOLY,€2021/t,24335.0,"EEA, 2023"
CH,Switzerland,2012,env-price,NH3,Ammonia,air,All,Health,Central,VSL,€2021/t,66599.0,"EEA, 2023"
CH,Switzerland,2013,env-price,NH3,Ammonia,air,All,Health,Central,VOLY,€2021/t,24559.0,"EEA, 2023"
CH,Switzerland,2013,env-price,NH3,Ammonia,air,All,Health,Central,VSL,€2021/t,68151.0,"EEA, 2023"
CH,Switzerland,2014,env-price,NH3,Ammonia,air,All,Health,Central,VOLY,€2021/t,24880.0,"EEA, 2023"
CH,Switzerland,2014,env-price,NH3,Ammonia,air,All,Health,Central,VSL,€2021/t,66672.0,"EEA, 2023"
CH,Switzerland,2015,env-price,NH3,Ammonia,air,All,Health,Central,VOLY,€2021/t,25725.0,"EEA, 2023"
CH,Switzerland,2015,env-price,NH3,Ammonia,air,All,Health,Central,VSL,€2021/t,72803.0,"EEA, 2023"
CH,Switzerland,2016,env-price,NH3,Ammonia,air,All,Health,Central,VOLY,€2021/t,26130.0,"EEA, 2023"
CH,Switzerland,2016,env-price,NH3,Ammonia,air,All,Health,Central,VSL,€2021/t,72464.0,"EEA, 2023"
CH,Switzerland,2017,env-price,NH3,Ammonia,air,All,Health,Central,VOLY,€2021/t,26894.0,"EEA, 2023"
CH,Switzerland,2017,env-price,NH3,Ammonia,air,All,Health,Central,VSL,€2021/t,76249.0,"EEA, 2023"
CH,Switzerland,2018,env-price,NH3,Ammonia,air,All,Health,Central,VOLY,€2021/t,27347.0,"EEA, 2023"
CH,Switzerland,2018,env-price,NH3,Ammonia,air,All,Health,Central,VSL,€2021/t,76981.0,"EEA, 2023"
CH,Switzerland,2019,env-price,NH3,Ammonia,air,All,Health,Central,VOLY,€2021/t,26679.0,"EEA, 2023"
CH,Switzerland,2019,env-price,NH3,Ammonia,air,All,Health,Central,VSL,€2021/t,75618.0,"EEA, 2023"
CH,Switzerland,2020,env-price,NH3,Ammonia,air,All,Health,Central,VOLY,€2021/t,27211.0,"EEA, 2023"
CH,Switzerland,2020,env-price,NH3,Ammonia,air,All,Health,Central,VSL,€2021/t,83611.0,"EEA, 2023"
CH,Switzerland,2021,env-price,NH3,Ammonia,air,All,Health,Central,VOLY,€2021/t,35436.0,"EEA, 2023"
CH,Switzerland,2021,env-price,NH3,Ammonia,air,All,Health,Central,VSL,€2021/t,93160.0,"EEA, 2023"
CH,Switzerland,2012,env-price,NH3,Ammonia,air,Eutrophication,Ecosystems,Central,NA,€2021/t,232.0,"EEA, 2023"
CH,Switzerland,2013,env-price,NH3,Ammonia,air,Eutrophication,Ecosystems,Central,NA,€2021/t,232.0,"EEA, 2023"
CH,Switzerland,2014,env-price,NH3,Ammonia,air,Eutrophication,Ecosystems,Central,NA,€2021/t,232.0,"EEA, 2023"
CH,Switzerland,2015,env-price,NH3,Ammonia,air,Eutrophication,Ecosystems,Central,NA,€2021/t,232.0,"EEA, 2023"
CH,Switzerland,2016,env-price,NH3,Ammonia,air,Eutrophication,Ecosystems,Central,NA,€2021/t,232.0,"EEA, 2023"
CH,Switzerland,2017,env-price,NH3,Ammonia,air,Eutrophication,Ecosystems,Central,NA,€2021/t,232.0,"EEA, 2023"
CH,Switzerland,2018,env-price,NH3,Ammonia,air,Eutrophication,Ecosystems,Central,NA,€2021/t,232.0,"EEA, 2023"
CH,Switzerland,2019,env-price,NH3,Ammonia,air,Eutrophication,Ecosystems,Central,NA,€2021/t,232.0,"EEA, 2023"
CH,Switzerland,2020,env-price,NH3,Ammonia,air,Eutrophication,Ecosystems,Central,NA,€2021/t,232.0,"EEA, 2023"
CH,Switzerland,2021,env-price,NH3,Ammonia,air,Eutrophication,Ecosystems,Central,NA,€2021/t,232.0,"EEA, 2023"
CH,Switzerland,2012,env-price,NH3,Ammonia,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,24335.0,"EEA, 2023"
CH,Switzerland,2012,env-price,NH3,Ammonia,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,66599.0,"EEA, 2023"
CH,Switzerland,2013,env-price,NH3,Ammonia,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,24559.0,"EEA, 2023"
CH,Switzerland,2013,env-price,NH3,Ammonia,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,68151.0,"EEA, 2023"
CH,Switzerland,2014,env-price,NH3,Ammonia,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,24880.0,"EEA, 2023"
CH,Switzerland,2014,env-price,NH3,Ammonia,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,66672.0,"EEA, 2023"
CH,Switzerland,2015,env-price,NH3,Ammonia,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,25725.0,"EEA, 2023"
CH,Switzerland,2015,env-price,NH3,Ammonia,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,72803.0,"EEA, 2023"
CH,Switzerland,2016,env-price,NH3,Ammonia,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,26130.0,"EEA, 2023"
CH,Switzerland,2016,env-price,NH3,Ammonia,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,72464.0,"EEA, 2023"
CH,Switzerland,2017,env-price,NH3,Ammonia,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,26894.0,"EEA, 2023"
CH,Switzerland,2017,env-price,NH3,Ammonia,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,76249.0,"EEA, 2023"
CH,Switzerland,2018,env-price,NH3,Ammonia,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,27347.0,"EEA, 2023"
CH,Switzerland,2018,env-price,NH3,Ammonia,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,76981.0,"EEA, 2023"
CH,Switzerland,2019,env-price,NH3,Ammonia,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,26679.0,"EEA, 2023"
CH,Switzerland,2019,env-price,NH3,Ammonia,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,75618.0,"EEA, 2023"
CH,Switzerland,2020,env-price,NH3,Ammonia,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,27211.0,"EEA, 2023"
CH,Switzerland,2020,env-price,NH3,Ammonia,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,83611.0,"EEA, 2023"
CH,Switzerland,2021,env-price,NH3,Ammonia,air,Particulate matter formation - PM2.5,Health,Central,VOLY,€2021/t,35436.0,"EEA, 2023"
CH,Switzerland,2021,env-price,NH3,Ammonia,air,Particulate matter formation - PM2.5,Health,Central,VSL,€2021/t,93160.0,"EEA, 2023"
CH,Switzerland,2012,env-price,NMVOC,Volatile organic compounds (non-methane),air,All,All,Central,VOLY,€2021/t,5392.0,"EEA, 2023"
CH,Switzerland,2012,env-price,NMVOC,Volatile organic compounds (non-methane),air,All,All,Central,VSL,€2021/t,13775.0,"EEA, 2023"
CH,Switzerland,2013,env-price,NMVOC,Volatile organic compounds (non-methane),air,All,All,Central,VOLY,€2021/t,5420.0,"EEA, 2023"
CH,Switzerland,2013,env-price,NMVOC,Volatile organic compounds (non-methane),air,All,All,Central,VSL,€2021/t,13970.0,"EEA, 2023"
CH,Switzerland,2014,env-price,NMVOC,Volatile organic compounds (non-methane),air,All,All,Central,VOLY,€2021/t,5476.0,"EEA, 2023"
CH,Switzerland,2014,env-price,NMVOC,Volatile organic compounds (non-methane),air,All,All,Central,VSL,€2021/t,13943.0,"EEA, 2023"
CH,Switzerland,2015,env-price,NMVOC,Volatile organic compounds (non-methane),air,All,All,Central,VOLY,€2021/t,5655.0,"EEA, 2023"
CH,Switzerland,2015,env-price,NMVOC,Volatile organic compounds (non-methane),air,All,All,Central,VSL,€2021/t,15066.0,"EEA, 2023"
CH,Switzerland,2016,env-price,NMVOC,Volatile organic compounds (non-methane),air,All,All,Central,VOLY,€2021/t,5728.0,"EEA, 2023"
CH,Switzerland,2016,env-price,NMVOC,Volatile organic compounds (non-methane),air,All,All,Central,VSL,€2021/t,15035.0,"EEA, 2023"
CH,Switzerland,2017,env-price,NMVOC,Volatile organic compounds (non-methane),air,All,All,Central,VOLY,€2021/t,5886.0,"EEA, 2023"
